id,postcode,locality,state,SA2_CODE_2021,SA2_NAME_2021
12276,4740,ROSELLA,QLD,312021358.0,West Mackay
12277,4740,RURAL VIEW,QLD,312021358.0,West Mackay
12278,4740,SALONIKA BEACH,QLD,312021358.0,West Mackay
12279,4740,SANDIFORD,QLD,312021358.0,West Mackay
12280,4740,SLADE POINT,QLD,312021358.0,West Mackay
12281,4740,SOUTH MACKAY,QLD,312021358.0,West Mackay
12282,4740,TE KOWAI,QLD,312021358.0,West Mackay
12283,4740,TELINA HEIGHTS,QLD,312021358.0,West Mackay
12284,4740,THE LEAP,QLD,312021358.0,West Mackay
12285,4740,TIMBERLANDS,QLD,312021358.0,West Mackay
12286,4740,WEST MACKAY,QLD,312021358.0,West Mackay
12287,4740,WUNDARU,QLD,312021358.0,West Mackay
12288,4740,YAKAPARI,QLD,312021358.0,West Mackay
12289,4741,BALL BAY,QLD,318021489.0,Townsville - South
12290,4741,BRAMPTON ISLAND,QLD,318021489.0,Townsville - South
12291,4741,BRIGHTLY,QLD,318021489.0,Townsville - South
12292,4741,CLAIRVIEW,QLD,318021489.0,Townsville - South
12293,4741,COPPABELLA,QLD,318021489.0,Townsville - South
12294,4741,DAYDREAM ISLAND,QLD,318021489.0,Townsville - South
12295,4741,EPSOM,QLD,318021489.0,Townsville - South
12296,4741,ETON,QLD,318021489.0,Townsville - South
12297,4741,ETON NORTH,QLD,318021489.0,Townsville - South
12298,4741,EUNGELLA HINTERLAND,QLD,318021489.0,Townsville - South
12299,4741,FARLEIGH,QLD,318021489.0,Townsville - South
12300,4741,FLAGGY ROCK,QLD,318021489.0,Townsville - South
12301,4741,GARGETT,QLD,318021489.0,Townsville - South
12302,4741,HAMPDEN,QLD,318021489.0,Townsville - South
12303,4741,HAZLEDEAN,QLD,318021489.0,Townsville - South
12304,4741,HOOK ISLAND,QLD,318021489.0,Townsville - South
12305,4741,KALARKA,QLD,318021489.0,Townsville - South
12306,4741,KINCHANT DAM,QLD,318021489.0,Townsville - South
12307,4741,KUTTABUL,QLD,318021489.0,Townsville - South
12308,4741,LINDEMAN ISLAND,QLD,318021489.0,Townsville - South
12309,4741,LONG ISLAND,QLD,318021489.0,Townsville - South
12310,4741,MACKAY MC,QLD,318021489.0,Townsville - South
12311,4741,MOUNT CHARLTON,QLD,318021489.0,Townsville - South
12312,4741,MOUNT CHRISTIAN,QLD,318021489.0,Townsville - South
12313,4741,MOUNT OSSA,QLD,318021489.0,Townsville - South
12314,4741,MOUNT PELION,QLD,318021489.0,Townsville - South
12315,4741,NORTH ETON,QLD,318021489.0,Townsville - South
12316,4741,OAKENDEN,QLD,318021489.0,Townsville - South
12317,4741,ORKABIE,QLD,318021489.0,Townsville - South
12318,4741,OWENS CREEK,QLD,318021489.0,Townsville - South
14298,4741,PINNACLE,QLD,318021489.0,Townsville - South
14299,4741,PLEYSTOWE,QLD,318021489.0,Townsville - South
14300,4741,SEAFORTH,QLD,318021489.0,Townsville - South
14301,4741,SOUTH MOLLE,QLD,318021489.0,Townsville - South
14302,4741,YALBOROO,QLD,318021489.0,Townsville - South
14303,4742,BURTON,QLD,312011338.0,Broadsound - Nebo
14304,4742,EAGLEFIELD,QLD,312011338.0,Broadsound - Nebo
14305,4742,ELPHINSTONE,QLD,312011338.0,Broadsound - Nebo
14306,4742,HAIL CREEK,QLD,312011338.0,Broadsound - Nebo
14307,4742,KEMMIS,QLD,312011338.0,Broadsound - Nebo
21238,4742,MOUNT BRITTON,QLD,312011338.0,Broadsound - Nebo
14308,4742,MT BRITTON,QLD,312011338.0,Broadsound - Nebo
14309,4742,NEBO,QLD,312011338.0,Broadsound - Nebo
14310,4742,OXFORD,QLD,312011338.0,Broadsound - Nebo
14311,4742,STRATHFIELD,QLD,312011338.0,Broadsound - Nebo
14312,4742,TURRAWULLA,QLD,312011338.0,Broadsound - Nebo
14313,4742,VALKYRIE,QLD,312011338.0,Broadsound - Nebo
14314,4743,GLENDEN,QLD,312011338.0,Broadsound - Nebo
14315,4743,SUTTOR,QLD,312011338.0,Broadsound - Nebo
14316,4744,MORANBAH,QLD,312011341.0,Moranbah
14317,4744,PEAK DOWNS MINE,QLD,312011341.0,Moranbah
14318,4745,DYSART,QLD,312011338.0,Broadsound - Nebo
14319,4745,NORWICH PARK,QLD,312011338.0,Broadsound - Nebo
14320,4746,GERMAN CREEK,QLD,312011338.0,Broadsound - Nebo
14321,4746,MAY DOWNS,QLD,312011338.0,Broadsound - Nebo
14322,4746,MIDDLEMOUNT,QLD,312011338.0,Broadsound - Nebo
14323,4750,BUCASIA,QLD,312021354.0,Shoal Point - Bucasia
14324,4750,SHOAL POINT,QLD,312021354.0,Shoal Point - Bucasia
14325,4751,GREENMOUNT,QLD,312021357.0,Walkerston - Eton
14326,4751,PALMYRA,QLD,312021357.0,Walkerston - Eton
14327,4751,VICTORIA PLAINS,QLD,312021357.0,Walkerston - Eton
14328,4751,WALKERSTON,QLD,312021357.0,Walkerston - Eton
14329,4753,DEVEREUX CREEK,QLD,312021357.0,Walkerston - Eton
14330,4753,MARIAN,QLD,312021357.0,Walkerston - Eton
14331,4754,BENHOLME,QLD,312021351.0,Pioneer Valley
14332,4754,DOWS CREEK,QLD,312021351.0,Pioneer Valley
14333,4754,MIA MIA,QLD,312021351.0,Pioneer Valley
14334,4754,MIRANI,QLD,312021351.0,Pioneer Valley
14335,4754,MOUNT MARTIN,QLD,312021351.0,Pioneer Valley
14336,4754,PINEVALE,QLD,312021351.0,Pioneer Valley
14337,4754,SEPTIMUS,QLD,312021351.0,Pioneer Valley
14338,4756,FINCH HATTON,QLD,312021351.0,Pioneer Valley
14339,4756,NETHERDALE,QLD,312021351.0,Pioneer Valley
14340,4757,BROKEN RIVER,QLD,312021351.0,Pioneer Valley
14341,4757,CREDITON,QLD,312021351.0,Pioneer Valley
14342,4757,DALRYMPLE HEIGHTS,QLD,312021351.0,Pioneer Valley
14343,4757,EUNGELLA,QLD,312021351.0,Pioneer Valley
14344,4757,EUNGELLA DAM,QLD,312021351.0,Pioneer Valley
14345,4798,CALEN,QLD,312021353.0,Seaforth - Calen
14346,4798,MENTMORE,QLD,312021353.0,Seaforth - Calen
14347,4798,PINDI PINDI,QLD,312021353.0,Seaforth - Calen
14348,4798,ST HELENS BEACH,QLD,312021353.0,Seaforth - Calen
14349,4798,WAGOORA,QLD,312021353.0,Seaforth - Calen
14350,4799,BLOOMSBURY,QLD,312021353.0,Seaforth - Calen
14351,4799,MIDGE POINT,QLD,312021353.0,Seaforth - Calen
14352,4800,ANDROMACHE,QLD,312031361.0,Proserpine
14353,4800,BRANDY CREEK,QLD,312031361.0,Proserpine
14354,4800,BREADALBANE,QLD,312031361.0,Proserpine
14355,4800,CANNON VALLEY,QLD,312031361.0,Proserpine
14356,4800,CAPE CONWAY,QLD,312031361.0,Proserpine
14357,4800,CAPE GLOUCESTER,QLD,312031361.0,Proserpine
14358,4800,CONWAY,QLD,312031361.0,Proserpine
14359,4800,CONWAY BEACH,QLD,312031361.0,Proserpine
14360,4800,CRYSTAL BROOK,QLD,312031361.0,Proserpine
14361,4800,DINGO BEACH,QLD,312031361.0,Proserpine
14362,4800,DITTMER,QLD,312031361.0,Proserpine
14363,4800,ERLANDO BEACH,QLD,312031361.0,Proserpine
14364,4800,FOXDALE,QLD,312031361.0,Proserpine
14365,4800,GLEN ISLA,QLD,312031361.0,Proserpine
14366,4800,GOORGANGA CREEK,QLD,312031361.0,Proserpine
14367,4800,GOORGANGA PLAINS,QLD,312031361.0,Proserpine
14368,4800,GREGORY RIVER,QLD,312031361.0,Proserpine
14369,4800,GUNYARRA,QLD,312031361.0,Proserpine
14370,4800,HAMILTON PLAINS,QLD,312031361.0,Proserpine
14371,4800,HIDEAWAY BAY,QLD,312031361.0,Proserpine
23953,4800,HIDEAWAY BAY,QLD,312031361.0,Proserpine
14372,4800,KELSEY CREEK,QLD,312031361.0,Proserpine
14373,4800,LAGUNA QUAYS,QLD,312031361.0,Proserpine
14374,4800,LAKE PROSERPINE,QLD,312031361.0,Proserpine
14375,4800,LETHEBROOK,QLD,312031361.0,Proserpine
14376,4800,MOUNT JULIAN,QLD,312031361.0,Proserpine
14377,4800,MOUNT MARLOW,QLD,312031361.0,Proserpine
14378,4800,MOUNT PLUTO,QLD,312031361.0,Proserpine
14379,4800,MYRTLEVALE,QLD,312031361.0,Proserpine
14380,4800,NORTH GREGORY,QLD,312031361.0,Proserpine
14381,4800,PALM GROVE,QLD,312031361.0,Proserpine
14382,4800,PAULS POCKET,QLD,312031361.0,Proserpine
14383,4800,PRESTON,QLD,312031361.0,Proserpine
14384,4800,PROSERPINE,QLD,312031361.0,Proserpine
14385,4800,RIORDANVALE,QLD,312031361.0,Proserpine
14386,4800,SILVER CREEK,QLD,312031361.0,Proserpine
14387,4800,STRATHDICKIE,QLD,312031361.0,Proserpine
14388,4800,SUGARLOAF,QLD,312031361.0,Proserpine
14389,4800,THOOPARA,QLD,312031361.0,Proserpine
14390,4800,WILSON BEACH,QLD,312031361.0,Proserpine
14391,4801,HAYMAN ISLAND,QLD,NA,NA
14392,4802,AIRLIE BEACH,QLD,312031359.0,Airlie - Whitsundays
14393,4802,CANNONVALE,QLD,312031359.0,Airlie - Whitsundays
14394,4802,FLAMETREE,QLD,312031359.0,Airlie - Whitsundays
14395,4802,JUBILEE POCKET,QLD,312031359.0,Airlie - Whitsundays
14396,4802,MANDALAY,QLD,312031359.0,Airlie - Whitsundays
14397,4802,MOUNT ROOPER,QLD,312031359.0,Airlie - Whitsundays
14398,4802,SHUTE HARBOUR,QLD,312031359.0,Airlie - Whitsundays
14399,4802,SHUTEHAVEN,QLD,312031359.0,Airlie - Whitsundays
14400,4802,WHITSUNDAYS,QLD,312031359.0,Airlie - Whitsundays
14401,4802,WOODWARK,QLD,312031359.0,Airlie - Whitsundays
14402,4803,HAMILTON ISLAND,QLD,NA,NA
14403,4804,COLLINSVILLE,QLD,312011340.0,Collinsville
14404,4804,MOUNT COOLON,QLD,312011340.0,Collinsville
14405,4804,MOUNT WYATT,QLD,312011340.0,Collinsville
14406,4804,NEWLANDS,QLD,312011340.0,Collinsville
14407,4804,SCOTTVILLE,QLD,312011340.0,Collinsville
14408,4804,SPRINGLANDS,QLD,312011340.0,Collinsville
14409,4805,BINBEE,QLD,312011340.0,Collinsville
14410,4805,BOGIE,QLD,312011340.0,Collinsville
14411,4805,BOWEN,QLD,312011340.0,Collinsville
14412,4805,BRISK BAY,QLD,312011340.0,Collinsville
14413,4805,DELTA,QLD,312011340.0,Collinsville
14414,4805,GUMLU,QLD,312011340.0,Collinsville
14415,4805,GUTHALUNGRA,QLD,312011340.0,Collinsville
14416,4805,MERINDA,QLD,312011340.0,Collinsville
14417,4805,QUEENS BEACH,QLD,312011340.0,Collinsville
14418,4805,ROSE BAY,QLD,312011340.0,Collinsville
14419,4806,ARKENDEITH,QLD,318011461.0,Burdekin
14420,4806,CARSTAIRS,QLD,318011461.0,Burdekin
14421,4806,DOWN RIVER,QLD,318011461.0,Burdekin
14422,4806,FREDERICKSFIELD,QLD,318011461.0,Burdekin
21239,4806,GROPER CREEK,QLD,318011461.0,Burdekin
14423,4806,GROPER CREEK RESERVE,QLD,318011461.0,Burdekin
14424,4806,HOME HILL,QLD,318011461.0,Burdekin
14425,4806,INKERMAN,QLD,318011461.0,Burdekin
14426,4806,KEEBAH,QLD,318011461.0,Burdekin
14427,4806,KIRKNIE,QLD,318011461.0,Burdekin
14428,4806,OSBORNE,QLD,318011461.0,Burdekin
14429,4806,RANGEMORE,QLD,318011461.0,Burdekin
14430,4806,WANGARATTA,QLD,318011461.0,Burdekin
14431,4806,WUNJUNGA,QLD,318011461.0,Burdekin
14432,4807,AIRDMILLAN,QLD,318011461.0,Burdekin
14433,4807,AIRVILLE,QLD,318011461.0,Burdekin
14434,4807,ALVA,QLD,318011461.0,Burdekin
14435,4807,AYR,QLD,318011461.0,Burdekin
14436,4807,CLARE,QLD,318011461.0,Burdekin
21240,4807,CLAREDALE,QLD,318011461.0,Burdekin
14437,4807,DALBEG,QLD,318011461.0,Burdekin
14438,4807,EIGHT MILE CREEK,QLD,318011461.0,Burdekin
14157,4807,JARVISFIELD,QLD,318011461.0,Burdekin
14158,4807,KALAMIA,QLD,318011461.0,Burdekin
14159,4807,MAIDAVALE,QLD,318011461.0,Burdekin
14160,4807,MCDESME,QLD,318011461.0,Burdekin
14161,4807,MILLAROO,QLD,318011461.0,Burdekin
14162,4807,MONA PARK,QLD,318011461.0,Burdekin
14163,4807,MOUNT KELLY,QLD,318011461.0,Burdekin
14164,4807,MULGRAVE,QLD,318011461.0,Burdekin
14165,4807,PARKSIDE,QLD,318011461.0,Burdekin
21241,4807,RITA ISLAND,QLD,318011461.0,Burdekin
14166,4807,RITE ISLAND,QLD,318011461.0,Burdekin
14167,4807,SWANS LAGOON,QLD,318011461.0,Burdekin
14168,4808,BRANDON,QLD,318011461.0,Burdekin
14169,4808,COLEVALE,QLD,318011461.0,Burdekin
14170,4809,BARRATTA,QLD,318011461.0,Burdekin
14171,4809,CROMARTY,QLD,318011461.0,Burdekin
14172,4809,GIRU,QLD,318011461.0,Burdekin
14173,4809,HORSESHOE LAGOON,QLD,318011461.0,Burdekin
14174,4809,JERONA,QLD,318011461.0,Burdekin
14175,4809,MOUNT SURROUND,QLD,318011461.0,Burdekin
14176,4809,SHIRBOURNE,QLD,318011461.0,Burdekin
14177,4809,UPPER HAUGHTON,QLD,318011461.0,Burdekin
14178,4810,BELGIAN GARDENS,QLD,318021490.0,Townsville City - North Ward
14179,4810,CAPE CLEVELAND,QLD,318021490.0,Townsville City - North Ward
14180,4810,CASTLE HILL,QLD,318021490.0,Townsville City - North Ward
14181,4810,NORTH WARD,QLD,318021490.0,Townsville City - North Ward
14182,4810,PALLARENDA,QLD,318021490.0,Townsville City - North Ward
14183,4810,RAILWAY ESTATE,QLD,318021490.0,Townsville City - North Ward
14184,4810,ROWES BAY,QLD,318021490.0,Townsville City - North Ward
21242,4810,SHELLY BEACH,QLD,318021490.0,Townsville City - North Ward
14185,4810,SOUTH TOWNSVILLE,QLD,318021490.0,Townsville City - North Ward
21243,4810,TOWN COMMON,QLD,318021490.0,Townsville City - North Ward
14186,4810,TOWNSVILLE,QLD,318021490.0,Townsville City - North Ward
21244,4810,TOWNSVILLE CITY,QLD,318021490.0,Townsville City - North Ward
14187,4810,TOWNSVILLE DC,QLD,318021490.0,Townsville City - North Ward
14188,4810,TOWNSVILLE MC,QLD,318021490.0,Townsville City - North Ward
14189,4810,TOWNSVILLE WEST,QLD,318021490.0,Townsville City - North Ward
14190,4810,WEST END,QLD,318021490.0,Townsville City - North Ward
14191,4810,YARRAWONGA,QLD,318021490.0,Townsville City - North Ward
14192,4811,CLUDEN,QLD,318021491.0,Wulguru - Roseneath
14193,4811,IDALIA,QLD,318021491.0,Wulguru - Roseneath
14194,4811,JAMES COOK UNIVERSITY,QLD,318021491.0,Wulguru - Roseneath
14195,4811,MOUNT STUART,QLD,318021491.0,Wulguru - Roseneath
14196,4811,OAK VALLEY,QLD,318021491.0,Wulguru - Roseneath
14197,4811,OONOONBA,QLD,318021491.0,Wulguru - Roseneath
14198,4811,ROSENEATH,QLD,318021491.0,Wulguru - Roseneath
14199,4811,STUART,QLD,318021491.0,Wulguru - Roseneath
14200,4811,WULGURU,QLD,318021491.0,Wulguru - Roseneath
14201,4812,CURRAJONG,QLD,318021485.0,Mundingburra
14202,4812,GULLIVER,QLD,318021485.0,Mundingburra
14203,4812,HERMIT PARK,QLD,318021485.0,Mundingburra
14204,4812,HYDE PARK,QLD,318021485.0,Mundingburra
14205,4812,HYDE PARK CASTLETOWN,QLD,318021485.0,Mundingburra
14206,4812,MUNDINGBURRA,QLD,318021485.0,Mundingburra
14207,4812,MYSTERTON,QLD,318021485.0,Mundingburra
14208,4812,PIMLICO,QLD,318021485.0,Mundingburra
14209,4812,RISING SUN,QLD,318021485.0,Mundingburra
14210,4812,ROSSLEA,QLD,318021485.0,Mundingburra
14211,4813,LAVARACK BARRACKS,QLD,NA,NA
14212,4813,TOWNSVILLE MILPO,QLD,NA,NA
14213,4814,AITKENVALE,QLD,318021485.0,Mundingburra
14214,4814,AITKENVALE BC,QLD,318021485.0,Mundingburra
14215,4814,ANNANDALE,QLD,318021485.0,Mundingburra
14216,4814,CRANBROOK,QLD,318021485.0,Mundingburra
14217,4814,DOUGLAS,QLD,318021485.0,Mundingburra
14218,4814,GARBUTT,QLD,318021485.0,Mundingburra
14219,4814,GARBUTT BC,QLD,318021485.0,Mundingburra
14220,4814,GARBUTT EAST,QLD,318021485.0,Mundingburra
14221,4814,HEATLEY,QLD,318021485.0,Mundingburra
14222,4814,MOUNT LOUISA,QLD,318021485.0,Mundingburra
14223,4814,MURRAY,QLD,318021485.0,Mundingburra
14224,4814,THURINGOWA DC,QLD,318021485.0,Mundingburra
14225,4814,VINCENT,QLD,318021485.0,Mundingburra
14226,4815,CONDON,QLD,318021489.0,Townsville - South
21245,4815,GRANITE VALE,QLD,318021489.0,Townsville - South
21246,4815,GUMLOW,QLD,318021489.0,Townsville - South
14227,4815,KELSO,QLD,318021489.0,Townsville - South
14228,4815,PINNACLES,QLD,318021489.0,Townsville - South
14229,4815,RASMUSSEN,QLD,318021489.0,Townsville - South
14230,4816,ALLIGATOR CREEK,QLD,318021489.0,Townsville - South
14231,4816,BALGAL BEACH,QLD,318021489.0,Townsville - South
21247,4816,BARRINGHA,QLD,318021489.0,Townsville - South
14232,4816,BROOKHILL,QLD,318021489.0,Townsville - South
14233,4816,BUCHANAN,QLD,318021489.0,Townsville - South
14234,4816,CALCIUM,QLD,318021489.0,Townsville - South
14235,4816,CARRUCHAN,QLD,318021489.0,Townsville - South
21248,4816,CLEMANT,QLD,318021489.0,Townsville - South
14236,4816,CRIMEA,QLD,318021489.0,Townsville - South
21249,4816,CRYSTAL CREEK,QLD,318021489.0,Townsville - South
14237,4816,CUNGULLA,QLD,318021489.0,Townsville - South
14238,4816,ELLERBECK,QLD,318021489.0,Townsville - South
14239,4816,GREENVALE,QLD,318021489.0,Townsville - South
14240,4816,HIDDEN VALLEY,QLD,318021489.0,Townsville - South
14241,4816,HOMESTEAD,QLD,318021489.0,Townsville - South
14242,4816,JULAGO,QLD,318021489.0,Townsville - South
14243,4816,KENNEDY,QLD,318021489.0,Townsville - South
14244,4816,MACROSSAN,QLD,318021489.0,Townsville - South
14245,4816,MAJORS CREEK,QLD,318021489.0,Townsville - South
14246,4816,MALPAS-TRENTON,QLD,318021489.0,Townsville - South
14247,4816,MAXWELTON,QLD,318021489.0,Townsville - South
14248,4816,MINGELA,QLD,318021489.0,Townsville - South
14249,4816,MOUNT ELLIOT,QLD,318021489.0,Townsville - South
14250,4816,MUTARNEE,QLD,318021489.0,Townsville - South
14251,4816,NELIA,QLD,318021489.0,Townsville - South
14252,4816,NOME,QLD,318021489.0,Townsville - South
14253,4816,PALM ISLAND,QLD,318021489.0,Townsville - South
14254,4816,PALUMA,QLD,318021489.0,Townsville - South
14255,4816,PENTLAND,QLD,318021489.0,Townsville - South
14256,4816,PRAIRIE,QLD,318021489.0,Townsville - South
14257,4816,RAVENSWOOD,QLD,318021489.0,Townsville - South
14258,4816,REID RIVER,QLD,318021489.0,Townsville - South
14259,4816,ROLLINGSTONE,QLD,318021489.0,Townsville - South
21250,4816,ROSS RIVER,QLD,318021489.0,Townsville - South
14260,4816,SAVANNAH,QLD,318021489.0,Townsville - South
14261,4816,SELLHEIM,QLD,318021489.0,Townsville - South
14262,4816,THE CAPE,QLD,318021489.0,Townsville - South
14263,4816,TOOMULLA,QLD,318021489.0,Townsville - South
14264,4816,TOONPAN,QLD,318021489.0,Townsville - South
14265,4816,TORRENS CREEK,QLD,318021489.0,Townsville - South
14266,4816,WOODSTOCK,QLD,318021489.0,Townsville - South
14267,4817,ALICE RIVER,QLD,318021486.0,Northern Beaches
14268,4817,BOHLE PLAINS,QLD,318021486.0,Northern Beaches
14269,4817,HERVEY RANGE,QLD,318021486.0,Northern Beaches
14270,4817,KIRWAN,QLD,318021486.0,Northern Beaches
14271,4817,RANGEWOOD,QLD,318021486.0,Northern Beaches
14272,4817,RUPERTSWOOD,QLD,318021486.0,Northern Beaches
14273,4817,STABLEFORD,QLD,318021486.0,Northern Beaches
14274,4817,THURINGOWA CENTRAL,QLD,318021486.0,Northern Beaches
14275,4818,BEACH HOLM,QLD,318021583.0,Deeragun - Jensen
14276,4818,BLACK RIVER,QLD,318021583.0,Deeragun - Jensen
14277,4818,BLUE HILLS,QLD,318021583.0,Deeragun - Jensen
14278,4818,BLUEWATER,QLD,318021583.0,Deeragun - Jensen
14279,4818,BLUEWATER PARK,QLD,318021583.0,Deeragun - Jensen
14280,4818,BOHLE,QLD,318021583.0,Deeragun - Jensen
14281,4818,BURDELL,QLD,318021583.0,Deeragun - Jensen
14282,4818,BUSHLAND BEACH,QLD,318021583.0,Deeragun - Jensen
21251,4818,COSGROVE,QLD,318021583.0,Deeragun - Jensen
14283,4818,DEERAGUN,QLD,318021583.0,Deeragun - Jensen
14284,4818,INNES,QLD,318021583.0,Deeragun - Jensen
14285,4818,JENSEN,QLD,318021583.0,Deeragun - Jensen
14286,4818,LYNAM,QLD,318021583.0,Deeragun - Jensen
14287,4818,MOUNT LOW,QLD,318021583.0,Deeragun - Jensen
21252,4818,MOUNT ST JOHN,QLD,318021583.0,Deeragun - Jensen
14288,4818,PURONO PARK,QLD,318021583.0,Deeragun - Jensen
14289,4818,SAUNDERS BEACH,QLD,318021583.0,Deeragun - Jensen
14290,4818,SHAW,QLD,318021583.0,Deeragun - Jensen
14291,4818,TOOLAKEA,QLD,318021583.0,Deeragun - Jensen
14292,4818,YABULU,QLD,318021583.0,Deeragun - Jensen
14293,4819,ARCADIA,QLD,318021483.0,Magnetic Island
14294,4819,ARCADIA BAY,QLD,318021483.0,Magnetic Island
21253,4819,FLORENCE BAY,QLD,318021483.0,Magnetic Island
14295,4819,HORSESHOE BAY,QLD,318021483.0,Magnetic Island
14296,4819,MAGNETIC ISLAND,QLD,318021483.0,Magnetic Island
14297,4819,NELLY BAY,QLD,318021483.0,Magnetic Island
14015,4819,PICNIC BAY,QLD,318021483.0,Magnetic Island
21254,4819,WEST POINT,QLD,318021483.0,Magnetic Island
21255,4820,ALABAMA HILL,QLD,318011463.0,Dalrymple
14016,4820,BALFES CREEK,QLD,318011463.0,Dalrymple
14017,4820,BASALT,QLD,318011463.0,Dalrymple
14018,4820,BLACK JACK,QLD,318011463.0,Dalrymple
14019,4820,BREDDAN,QLD,318011463.0,Dalrymple
14020,4820,BROUGHTON,QLD,318011463.0,Dalrymple
14021,4820,CAMPASPE,QLD,318011463.0,Dalrymple
14022,4820,CHARTERS TOWERS,QLD,318011463.0,Dalrymple
21256,4820,CHARTERS TOWERS CITY,QLD,318011463.0,Dalrymple
21257,4820,COLUMBIA,QLD,318011463.0,Dalrymple
14023,4820,DOTSWOOD,QLD,318011463.0,Dalrymple
21258,4820,GRAND SECRET,QLD,318011463.0,Dalrymple
14024,4820,LLANARTH,QLD,318011463.0,Dalrymple
21259,4820,MILLCHESTER,QLD,318011463.0,Dalrymple
21260,4820,MOSMAN PARK,QLD,318011463.0,Dalrymple
14025,4820,QUEENTON,QLD,318011463.0,Dalrymple
14026,4820,RICHMOND HILL,QLD,318011463.0,Dalrymple
14027,4820,SEVENTY MILE,QLD,318011463.0,Dalrymple
14028,4820,SOUTHERN CROSS,QLD,318011463.0,Dalrymple
21261,4820,TOLL,QLD,318011463.0,Dalrymple
21262,4820,TOWERS HILL,QLD,318011463.0,Dalrymple
14029,4821,DUTTON RIVER,QLD,315021407.0,Northern Highlands
14030,4821,HUGHENDEN,QLD,315021407.0,Northern Highlands
24099,4821,MARATHON,QLD,315021407.0,Northern Highlands
14031,4821,PORCUPINE,QLD,315021407.0,Northern Highlands
21263,4821,PRAIRIE,QLD,315021407.0,Northern Highlands
14032,4821,STAMFORD,QLD,315021407.0,Northern Highlands
14033,4821,TANGORIN,QLD,315021407.0,Northern Highlands
21264,4822,ALBION,QLD,315021407.0,Northern Highlands
14034,4822,BELLFIELD,QLD,315021407.0,Northern Highlands
21265,4822,BURLEIGH,QLD,315021407.0,Northern Highlands
21266,4822,CAMBRIDGE,QLD,315021407.0,Northern Highlands
21267,4822,MAXWELTON,QLD,315021407.0,Northern Highlands
14035,4822,NONDA,QLD,315021407.0,Northern Highlands
14036,4822,RICHMOND,QLD,315021407.0,Northern Highlands
21268,4822,SAXBY,QLD,315021407.0,Northern Highlands
14037,4822,VICTORIA VALE,QLD,315021407.0,Northern Highlands
21269,4822,WOOLGAR,QLD,315021407.0,Northern Highlands
14038,4823,CARPENTARIA,QLD,315031410.0,Far Central West
14039,4823,JULIA CREEK,QLD,315031410.0,Far Central West
14040,4823,KYNUNA,QLD,315031410.0,Far Central West
14041,4823,MCKINLAY,QLD,315031410.0,Far Central West
24100,4823,NELIA,QLD,315031410.0,Far Central West
14042,4823,STOKES,QLD,315031410.0,Far Central West
14043,4823,TALDORA,QLD,315031410.0,Far Central West
14044,4823,WARBURTON,QLD,315031410.0,Far Central West
14045,4824,CLONCURRY,QLD,315021406.0,Mount Isa Surrounds
14046,4824,DEVONCOURT STATION,QLD,315021406.0,Mount Isa Surrounds
14047,4824,FOUR WAYS,QLD,315021406.0,Mount Isa Surrounds
14048,4824,GIDYA,QLD,315021406.0,Mount Isa Surrounds
14049,4824,KURIDALA,QLD,315021406.0,Mount Isa Surrounds
14050,4824,OORINDI,QLD,315021406.0,Mount Isa Surrounds
24019,4824,SELWYN,QLD,315021406.0,Mount Isa Surrounds
14051,4824,THREE RIVERS,QLD,315021406.0,Mount Isa Surrounds
14052,4825,ALEXANDRIA,QLD,702021055.0,Barkly
14053,4825,ALPURRURULAM,QLD,702021055.0,Barkly
14054,4825,ALROY,QLD,702021055.0,Barkly
14055,4825,ANTHONYS LAGOON,QLD,702021055.0,Barkly
14056,4825,BARKLY,QLD,702021055.0,Barkly
14057,4825,BREAKAWAY,QLD,702021055.0,Barkly
14058,4825,BRUNETTE DOWNS,QLD,702021055.0,Barkly
14059,4825,BUCKINGHAM,QLD,702021055.0,Barkly
14060,4825,BUSHY PARK,QLD,702021055.0,Barkly
14061,4825,CARRANDOTTA,QLD,702021055.0,Barkly
14062,4825,DAJARRA,QLD,702021055.0,Barkly
14063,4825,DUCHESS,QLD,702021055.0,Barkly
14064,4825,FIELDING,QLD,702021055.0,Barkly
14065,4825,FISHER,QLD,702021055.0,Barkly
14066,4825,GEORGINA,QLD,702021055.0,Barkly
14067,4825,GUNPOWDER,QLD,702021055.0,Barkly
14068,4825,HAPPY VALLEY,QLD,702021055.0,Barkly
14069,4825,HEALY,QLD,702021055.0,Barkly
14070,4825,KALKADOON,QLD,702021055.0,Barkly
14071,4825,LANSKEY,QLD,702021055.0,Barkly
14072,4825,LAWN HILL,QLD,702021055.0,Barkly
14073,4825,MARY KATHLEEN,QLD,702021055.0,Barkly
14074,4825,MENZIES,QLD,702021055.0,Barkly
14075,4825,MICA CREEK,QLD,702021055.0,Barkly
14076,4825,MILES END,QLD,702021055.0,Barkly
14077,4825,MORNINGTON,QLD,702021055.0,Barkly
14078,4825,MOUNT ISA,QLD,702021055.0,Barkly
14079,4825,MOUNT ISA BC,QLD,702021055.0,Barkly
21270,4825,MOUNT ISA CITY,QLD,702021055.0,Barkly
14080,4825,MOUNT ISA DC,QLD,702021055.0,Barkly
14081,4825,MOUNT ISA EAST,QLD,702021055.0,Barkly
14082,4825,OSBORNE MINE,QLD,702021055.0,Barkly
14083,4825,PARKSIDE,QLD,702021055.0,Barkly
14084,4825,PIONEER,QLD,702021055.0,Barkly
